1,0.6812351543942993,30_deg_TEST/,36.178636471612954,0.44580442590512304
1,0.6812351543942993,45_deg_TEST/,50.205875366220596,0.5349873541867964
1,0.6812351543942993,60_deg_TEST/,56.18285955604825,0.578808636368906
1,0.6812351543942993,75_deg_TEST/,59.098107530287436,0.6026597370269167
1,0.6812351543942993,Test/,60.902684298044186,0.6186355052028707
10,0.8689627870150436,30_deg_TEST/,59.93348642014411,0.6306706692240373
10,0.8689627870150436,45_deg_TEST/,63.6313247287988,0.6690689290805345
10,0.8689627870150436,60_deg_TEST/,66.71252672420619,0.7011523166864533
10,0.8689627870150436,75_deg_TEST/,69.09757964473302,0.7263545543817065
10,0.8689627870150436,Test/,70.87734579143242,0.7462821360239141
20,0.8889152810768013,30_deg_TEST/,70.82760457532807,0.7539507439432359
20,0.8889152810768013,45_deg_TEST/,72.54665188587114,0.7703891301588925
20,0.8889152810768013,60_deg_TEST/,74.01645784732331,0.7848590320666791
20,0.8889152810768013,75_deg_TEST/,75.16939470379964,0.7972640471825329
20,0.8889152810768013,Test/,76.08414495737324,0.8079803900963152
25,0.886381631037213,30_deg_TEST/,75.38898566790719,0.8080702242810015
25,0.886381631037213,45_deg_TEST/,76.16177518596321,0.8152931787004621
25,0.886381631037213,60_deg_TEST/,76.95383640826668,0.8227903760100991
25,0.886381631037213,75_deg_TEST/,77.58584044242366,0.8293913328391503
25,0.886381631037213,Test/,78.13841159236678,0.8354892389240287
50,0.8889944576405384,30_deg_TEST/,77.61048833184394,0.8343636697641512
50,0.8889944576405384,45_deg_TEST/,78.14985711097833,0.838962260277788
50,0.8889944576405384,60_deg_TEST/,78.70842470917523,0.8437275566058103
50,0.8889944576405384,75_deg_TEST/,79.18547258954258,0.8479365985006138
50,0.8889944576405384,Test/,79.57399635758968,0.8517400289645543
75,0.8552652414885193,30_deg_TEST/,78.42298251277585,0.8433941910317292
75,0.8552652414885193,45_deg_TEST/,78.53500027860626,0.8442145347852087
75,0.8552652414885193,60_deg_TEST/,78.77843512098006,0.8462542386427679
75,0.8552652414885193,75_deg_TEST/,79.0091770173192,0.8480305730143416
75,0.8552652414885193,Test/,79.2263837200095,0.849816362602823
100,0.8618368962787015,30_deg_TEST/,78.42344424889974,0.8474331082457788
100,0.8618368962787015,45_deg_TEST/,78.65923667748832,0.8496598164184338
100,0.8618368962787015,60_deg_TEST/,78.96544029254457,0.8522815208624308
100,0.8618368962787015,75_deg_TEST/,79.22452059452334,0.8547131210944147
100,0.8618368962787015,Test/,79.42332273791614,0.8568714969583859
